   0.050,   1603,    7.710,    0.000,    0.000,   50.012
   1.649,   1802,    4.980,    0.000,    0.000, 1599.126
   1.728,   1880,    4.980,    0.000,    0.000,   79.319
   1.814,   1966,    4.980,    0.000,    0.000,   85.848
   1.878,   2031,    4.980,    0.000,    0.000,   63.947
   1.980,   2130,    4.980,    0.000,    0.000,  101.422
   2.030,   2180,    4.980,    0.000,    0.000,   50.004
   2.080,   2231,    4.980,    0.000,    0.000,   50.004
   2.130,   2280,    4.980,    0.000,    0.000,   50.008
   2.180,   2330,    4.980,    0.000,    0.000,   50.008
   2.231,   2381,    4.980,    0.000,    0.000,   51.527
   2.281,   2433,    4.980,    0.000,    0.000,   50.001
   2.331,   2483,    4.980,    0.000,    0.000,   50.001
   2.381,   2532,    4.980,    0.000,    0.000,   50.009
   2.431,   2583,    4.980,    0.000,    0.000,   50.005
   2.481,   2632,    4.980,    0.000,    0.000,   50.003
   2.531,   2683,    4.980,    0.000,    0.000,   50.009
   2.581,   2733,    4.980,    0.000,    0.000,   50.002
   2.631,   2783,    4.980,    0.000,    0.000,   50.010
   2.681,   2833,    4.980,    0.000,    0.000,   50.008
   2.731,   2883,    4.980,    0.000,    0.000,   50.001
   2.781,   2932,    4.980,    0.000,    0.000,   50.002
   2.831,   2983,    4.980,    0.000,    0.000,   50.002
   2.881,   3033,    4.980,    0.000,    0.000,   50.001
   2.931,   3084,    4.980,    0.000,    0.000,   50.004
   2.981,   3133,    4.980,    0.000,    0.000,   50.007
   3.031,   3183,    4.980,    0.000,    0.000,   50.000
   3.081,   3233,    4.980,    0.000,    0.000,   50.010
   3.131,   3283,    4.980,    0.000,    0.000,   50.005
   3.181,   3334,    4.980,    0.000,    0.000,   50.006
   3.231,   3384,    4.980,    0.000,    0.000,   50.011
   3.281,   3433,    4.980,    0.000,    0.000,   50.001
   3.331,   3484,    4.980,    0.000,    0.000,   50.003
   3.381,   3534,    4.980,    0.000,    0.000,   50.017
   3.431,   3584,    4.980,    0.000,    0.000,   50.003
   3.481,   3635,    4.980,    0.000,    0.000,   50.000
   3.531,   3684,    4.980,    0.000,    0.000,   50.004
   3.581,   3735,    4.980,    0.000,    0.000,   50.001
   3.631,   3784,    4.980,    0.000,    0.000,   50.010
   3.681,   3834,    4.980,    0.000,    0.000,   50.009
   3.731,   3885,    4.980,    0.000,    0.000,   50.001
   3.781,   3935,    4.980,    0.000,    0.000,   50.008
   3.831,   3985,    4.980,    0.000,    0.000,   50.009
   3.881,   4035,    4.980,    0.000,    0.000,   50.005
   3.931,   4084,    4.980,    0.000,    0.000,   50.001
   3.981,   4135,    4.980,    0.000,    0.000,   50.006
   4.031,   4185,    4.980,    0.000,    0.000,   50.007
   4.081,   4235,    4.980,    0.000,    0.000,   50.002
   4.131,   4285,    4.980,    0.000,    0.000,   50.009
   4.181,   4335,    4.980,    0.000,    0.000,   50.008
   4.231,   4385,    4.980,    0.000,    0.000,   50.002
   4.281,   4435,    4.980,    0.000,    0.000,   50.007
   4.331,   4485,    4.980,    0.000,    0.000,   50.007
   4.381,   4536,    4.980,    0.000,    0.000,   50.002
   4.431,   4585,    4.980,    0.000,    0.000,   50.005
   4.481,   4635,    4.980,    0.000,    0.000,   50.004
   4.531,   4686,    4.980,    0.000,    0.000,   50.001
   4.581,   4736,    4.980,    0.000,    0.000,   50.004
   4.631,   4787,    4.980,    0.000,    0.000,   50.005
   4.681,   4836,    4.980,    0.000,    0.000,   50.002
   4.731,   4887,    4.980,    0.000,    0.000,   50.000
   4.781,   4936,    4.980,    0.000,    0.000,   50.003
   4.831,   4986,    4.980,    0.000,    0.000,   50.005
   4.881,   5037,    4.980,    0.000,    0.000,   50.009
   4.931,   5087,    4.980,    0.000,    0.000,   50.005
   4.981,   5136,    4.980,    0.000,    0.000,   50.004
   5.031,   5187,    4.980,    0.000,    0.000,   50.005
   5.082,   5236,    4.980,    0.000,    0.000,   50.008
   5.132,   5287,    4.980,    0.000,    0.000,   50.005
   5.182,   5337,    4.980,    0.000,    0.000,   50.003
   5.232,   5387,    4.980,    0.000,    0.000,   50.001
   5.282,   5437,    4.980,    0.000,    0.000,   50.004
   5.332,   5487,    4.980,    0.000,    0.000,   50.008
   5.382,   5536,    4.980,    0.000,    0.000,   50.000
   5.432,   5587,    4.980,    0.000,    0.000,   50.001
   5.482,   5637,    4.980,    0.000,    0.000,   50.010
   5.532,   5688,    4.980,    0.000,    0.000,   50.002
   5.582,   5737,    4.980,    0.000,    0.000,   50.002
   5.632,   5788,    4.980,    0.000,    0.000,   50.003
   5.682,   5837,    4.980,    0.000,    0.000,   50.006
   5.732,   5888,    4.980,    0.000,    0.000,   50.007
   5.782,   5938,    4.980,    0.000,    0.000,   50.002
   5.832,   5988,    4.980,    0.000,    0.000,   50.000
   5.882,   6038,    4.980,    0.000,    0.000,   50.010
   5.932,   6088,    4.980,    0.000,    0.000,   50.003
   5.982,   6138,    4.980,    0.000,    0.000,   50.003
   6.032,   6188,    4.980,    0.000,    0.000,   50.010
   6.082,   6239,    4.980,    0.000,    0.000,   50.009
   6.132,   6288,    4.980,    0.000,    0.000,   50.001
   6.182,   6338,    4.980,    0.000,    0.000,   50.010
   6.232,   6388,    4.980,    0.000,    0.000,   50.001
   6.282,   6438,    4.980,    0.000,    0.000,   50.005
   6.332,   6489,    4.980,    0.000,    0.000,   50.009
   6.382,   6539,    4.980,    0.000,    0.000,   50.009
   6.432,   6588,    4.980,    0.000,    0.000,   50.004
   6.482,   6639,    4.980,    0.000,    0.000,   50.007
   6.532,   6688,    4.980,    0.000,    0.000,   50.005
   6.582,   6739,    4.980,    0.000,    0.000,   50.006
   6.632,   6789,    4.980,    0.000,    0.000,   50.004
   6.682,   6839,    4.980,    0.000,    0.000,   50.006
   6.732,   6889,    4.980,    0.000,    0.000,   50.002
   6.782,   6939,    4.980,    0.000,    0.000,   50.008
   6.832,   6988,    4.980,    0.000,    0.000,   50.005
   6.882,   7040,    4.980,    0.000,    0.000,   50.001
   6.932,   7090,    4.980,    0.000,    0.000,   50.009
   6.982,   7140,    4.980,    0.000,    0.000,   50.008
