   0.050,   1603,    3.030    0.000,      0,   50.016
   1.633,   1770,    0.000    0.000,      3, 1583.327
   1.709,   1845,    0.000    0.000,      0,   75.193
   1.770,   1904,    0.000    0.000,      0,   61.265
   1.828,   1964,    0.000    0.000,      0,   57.867
   1.929,   2063,    0.000    0.000,      0,  101.438
   1.979,   2114,    0.000    0.000,      0,   50.007
   2.029,   2163,    0.000    0.000,      0,   50.001
   2.079,   2213,    0.000    0.000,      0,   50.004
   2.129,   2264,    0.000    0.000,      0,   50.004
   2.179,   2314,    0.000    0.000,      0,   50.001
   2.229,   2364,    0.000    0.000,      0,   50.004
   2.279,   2414,    0.000    0.000,      0,   50.001
   2.329,   2464,    0.000    0.000,      0,   50.001
   2.379,   2514,    0.000    0.000,      0,   50.010
   2.429,   2564,    0.000    0.000,      0,   50.009
   2.479,   2615,    0.000    0.000,      0,   50.011
   2.529,   2664,    0.000    0.000,      0,   50.007
   2.579,   2714,    0.000    0.000,      0,   50.009
   2.629,   2764,    0.000    0.000,      0,   50.000
   2.679,   2814,    0.000    0.000,      0,   50.005
   2.729,   2865,    0.000    0.000,      0,   50.009
   2.779,   2915,    0.000    0.000,      0,   50.002
   2.829,   2965,    1.560    0.000,      0,   50.001
   2.879,   3015,    2.730    0.000,      2,   50.009
   2.929,   3064,    3.030    0.000,      3,   50.010
   2.979,   3116,    4.590    0.000,      3,   50.003
   3.029,   3165,    6.250    0.000,      5,   50.006
   3.079,   3215,    7.230    0.070,      6,   50.001
   3.129,   3266,    7.710    0.400,      7,   50.009
   3.179,   3315,    8.110    1.190,      8,   50.000
   3.229,   3365,    8.400    2.640,      8,   50.002
   3.279,   3416,    8.980    5.010,      8,   50.003
   3.329,   3466,    9.280    7.980,      9,   50.006
   3.379,   3515,    9.380   11.340,      9,   50.009
   3.429,   3565,    9.570   14.570,      9,   50.003
   3.479,   3618,    9.670   17.270,     10,   50.001
   3.529,   3666,    9.960   18.720,     10,   50.002
   3.579,   3717,   10.160   19.050,     10,   50.010
   3.629,   3767,   10.350   18.330,     10,   50.006
   3.679,   3818,   10.640   17.010,     10,   50.003
   3.729,   3867,   10.550   15.420,     11,   50.002
   3.779,   3917,   10.740   14.110,     11,   50.008
   3.829,   3968,   10.840   13.250,     11,   50.003
   3.879,   4018,   10.840   13.250,     11,   50.003
   3.929,   4067,   10.940   14.240,     11,   50.011
   3.979,   4118,   10.940   15.820,     11,   50.006
