   0.050,   1603,    3.030    0.000,      0,   50.009
   1.662,   1793,    0.000    0.000,      3, 1611.549
   1.752,   1880,    0.000    0.070,      0,   90.162
   1.839,   1966,    0.000    0.070,      0,   87.017
   1.901,   2030,    0.000    0.000,      0,   62.196
   2.004,   2131,    0.000    0.000,      0,  103.368
   2.054,   2181,    0.000    0.000,      0,   50.004
   2.104,   2232,    0.000    0.070,      0,   50.003
   2.154,   2281,    0.000    0.000,      0,   50.004
   2.204,   2331,    0.000    0.000,      0,   50.009
   2.254,   2381,    0.000    0.000,      0,   50.003
   2.304,   2432,    0.000    0.000,      0,   50.006
   2.354,   2482,    0.000    0.000,      0,   50.005
   2.404,   2532,    0.000    0.000,      0,   50.005
   2.454,   2581,    0.000    0.000,      0,   50.002
   2.504,   2632,    0.000    0.000,      0,   50.006
   2.554,   2681,    0.000    0.000,      0,   50.009
   2.604,   2733,    0.000    0.000,      0,   50.000
   2.654,   2782,    0.000    0.000,      0,   50.001
   2.704,   2833,    0.000    0.000,      0,   50.010
   2.754,   2882,    0.000    0.000,      0,   50.004
   2.804,   2932,    0.000    0.000,      0,   50.004
   2.854,   2982,    0.000    0.000,      0,   50.000
   2.904,   3033,    0.000    0.000,      0,   50.011
   2.954,   3083,    0.000    0.000,      0,   50.004
   3.004,   3133,    0.000    0.000,      0,   50.003
   3.054,   3182,    0.000    0.000,      0,   50.010
   3.104,   3233,    0.000    0.000,      0,   50.007
   3.154,   3282,    0.000    0.000,      0,   50.005
   3.204,   3334,    0.000    0.000,      0,   50.000
   3.254,   3383,    0.000    0.000,      0,   50.007
   3.304,   3433,    0.000    0.000,      0,   50.010
   3.354,   3483,    0.000    0.000,      0,   50.008
   3.404,   3532,    0.000    0.000,      0,   50.006
   3.454,   3584,    0.000    0.000,      0,   50.001
   3.510,   3638,    0.000    0.000,      0,   55.105
   3.560,   3689,    0.000    0.000,      0,   50.012
   3.610,   3738,    0.000    0.000,      0,   50.002
   3.660,   3789,    0.000    0.000,      0,   50.008
   3.710,   3838,    0.000    0.000,      0,   50.005
   3.760,   3890,    0.000    0.000,      0,   50.004
   3.810,   3939,    0.000    0.000,      0,   50.004
   3.860,   3989,    0.000    0.000,      0,   50.002
   3.910,   4039,    0.000    0.000,      0,   50.006
   3.960,   4089,    0.000    0.000,      0,   50.003
   4.010,   4140,    0.000    0.000,      0,   50.004
   4.060,   4190,    0.000    0.070,      0,   50.000
   4.110,   4240,    0.000    0.070,      0,   50.002
   4.160,   4291,    0.000    0.000,      0,   50.525
   4.210,   4340,    0.000    0.000,      0,   50.005
   4.262,   4392,    0.000    0.000,      0,   51.401
   4.312,   4442,    0.000    0.000,      0,   50.009
   4.362,   4493,    0.000    0.000,      0,   50.007
   4.412,   4542,    0.000    0.000,      0,   50.010
   4.462,   4593,    0.000    0.000,      0,   50.007
