   0.050,   1603,    3.030    0.000,      0,   50.019
   1.592,   1695,    0.000    0.000,      3, 1542.159
   1.660,   1762,    0.000    0.000,      0,   68.021
   1.710,   1810,    0.000    0.070,      0,   50.006
   1.760,   1862,    0.000    0.070,      0,   50.009
   1.825,   1925,    0.000    0.000,      0,   64.429
   1.875,   1974,    0.000    0.000,      0,   50.004
   1.925,   2025,    0.000    0.000,      0,   50.008
   1.975,   2074,    0.000    0.000,      0,   50.009
   2.025,   2125,    0.000    0.000,      0,   50.127
   2.075,   2176,    0.000    0.070,      0,   50.448
   2.125,   2226,    0.000    0.070,      0,   50.005
   2.175,   2275,    0.000    0.000,      0,   50.000
   2.225,   2326,    0.000    0.000,      0,   50.002
   2.275,   2375,    0.000    0.000,      0,   50.002
   2.325,   2426,    0.000    0.000,      0,   50.007
   2.375,   2476,    0.000    0.000,      0,   50.010
   2.425,   2527,    0.000    0.000,      0,   50.012
   2.475,   2576,    0.000    0.000,      0,   50.004
   2.525,   2626,    0.000    0.000,      0,   50.004
   2.575,   2676,    0.000    0.000,      0,   50.011
   2.625,   2726,    0.000    0.000,      0,   50.000
   2.675,   2777,    0.000    0.000,      0,   50.004
   2.725,   2827,    0.000    0.000,      0,   50.005
   2.775,   2877,    0.000    0.000,      0,   50.004
   2.825,   2927,    0.000    0.000,      0,   50.000
   2.875,   2976,    0.000    0.000,      0,   50.003
   2.925,   3027,    0.000    0.000,      0,   50.009
   2.975,   3077,    0.000    0.000,      0,   50.004
   3.025,   3128,    0.000    0.000,      0,   50.007
   3.075,   3177,    0.000    0.000,      0,   50.009
   3.125,   3228,    0.000    0.000,      0,   50.013
   3.175,   3277,    0.000    0.000,      0,   50.003
   3.225,   3328,    0.000    0.000,      0,   50.009
   3.275,   3378,    0.000    0.000,      0,   50.008
   3.325,   3427,    0.000    0.000,      0,   50.010
   3.375,   3478,    0.000    0.000,      0,   50.008
   3.425,   3527,    0.000    0.000,      0,   50.007
   3.475,   3577,    0.000    0.000,      0,   50.001
   3.525,   3628,    0.000    0.000,      0,   50.010
   3.575,   3678,    0.000    0.000,      0,   50.000
   3.625,   3728,    0.000    0.000,      0,   50.004
   3.675,   3778,    0.000    0.000,      0,   50.004
   3.725,   3828,    0.000    0.000,      0,   50.009
   3.775,   3878,    1.270    0.000,      0,   50.001
   3.825,   3928,    3.520    0.000,      1,   50.005
   3.875,   3979,    4.200    0.000,      4,   50.000
   3.925,   4028,    4.390    0.070,      4,   50.002
   3.975,   4078,    4.590    0.130,      4,   50.011
   4.025,   4129,    4.590    0.330,      5,   50.002
   4.075,   4178,    4.590    0.590,      5,   50.009
   4.125,   4229,    4.590    1.190,      5,   50.000
   4.175,   4279,    4.590    2.240,      5,   50.005
   4.225,   4329,    4.590    3.560,      5,   50.007
   4.275,   4379,    4.790    5.140,      5,   50.002
   4.325,   4429,    4.590    6.720,      5,   50.008
   4.375,   4480,    4.590    7.910,      5,   50.002
   4.425,   4529,    4.590    8.570,      5,   50.002
   4.475,   4580,    4.590    8.570,      5,   50.005
   4.525,   4629,    4.590    8.170,      5,   50.004
   4.575,   4679,    4.590    7.450,      5,   50.005
   4.626,   4730,    4.590    6.460,      5,   50.007
   4.676,   4780,    4.590    5.670,      5,   50.003
   4.726,   4830,    4.590    5.080,      5,   50.000
   4.776,   4880,    4.590    4.810,      5,   50.002
   4.826,   4930,    4.590    5.010,      5,   50.003
   4.876,   4980,    4.590    5.540,      5,   50.005
   4.926,   5030,    4.590    6.200,      5,   50.000
   4.976,   5081,    4.590    6.920,      5,   50.009
   5.026,   5130,    4.590    7.510,      5,   50.003
   5.076,   5181,    4.590    7.910,      5,   50.010
   5.126,   5230,    4.590    7.980,      5,   50.001
   5.176,   5280,    4.590    7.710,      5,   50.010
   5.226,   5330,    4.690    7.250,      5,   50.003
   5.276,   5381,    4.590    6.720,      5,   50.011
   5.326,   5432,    4.590    6.200,      5,   50.722
   5.376,   5481,    4.590    5.870,      5,   50.011
   5.426,   5531,    4.590    5.670,      5,   50.006
   5.476,   5581,    4.590    5.800,      5,   50.002
   5.526,   5632,    4.590    6.060,      5,   50.000
   5.576,   5683,    4.590    6.390,      5,   50.008
   5.626,   5732,    4.590    6.720,      5,   50.002
   5.676,   5782,    4.690    7.120,      5,   50.004
   5.726,   5831,    4.690    7.190,      5,   50.009
   5.776,   5882,    4.880    7.190,      5,   50.002
   5.826,   5933,    5.470    6.990,      5,   50.010
   5.876,   5983,    6.740    6.720,      5,   50.021
   5.926,   6033,    7.520    6.460,      7,   50.011
   5.976,   6082,    7.910    6.390,      8,   50.009
   6.026,   6132,    8.110    6.660,      8,   50.000
   6.076,   6182,    8.300    7.450,      8,   50.009
   6.126,   6233,    8.500    8.770,      8,   50.005
   6.176,   6283,    8.890   10.550,      9,   50.001
   6.226,   6333,    9.080   12.390,      9,   50.012
   6.276,   6383,    9.280   14.110,      9,   50.000
   6.326,   6432,    9.380   15.420,      9,   50.001
   6.376,   6482,    9.280   16.150,      9,   50.005
   6.426,   6534,    9.280   16.220,      9,   50.009
   6.476,   6583,    9.280   15.690,      9,   50.007
   6.526,   6633,    9.280   14.830,      9,   50.006
   6.576,   6684,    9.280   13.780,      9,   50.004
   6.626,   6733,    9.280   12.790,      9,   50.009
   6.676,   6784,    9.280   12.130,      9,   50.010
   6.726,   6834,    9.280   11.730,      9,   50.000
   6.776,   6884,    9.280   11.930,      9,   50.006
   6.826,   6934,    9.280   12.390,      9,   50.010
   6.876,   6983,    9.280   13.050,      9,   50.008
   6.926,   7033,    9.280   13.970,      9,   50.010
   6.976,   7085,    9.280   14.770,      9,   50.006
   7.027,   7134,    9.280   15.290,      9,   50.002
   7.077,   7184,    9.280   15.360,      9,   50.011
   7.127,   7235,    9.280   15.100,      9,   50.002
   7.177,   7284,    9.280   14.570,      9,   50.004
   7.227,   7334,    9.280   13.840,      9,   50.006
   7.277,   7385,    9.380   13.180,      9,   50.002
   7.327,   7435,    9.280   12.720,      9,   50.003
   7.377,   7485,    9.280   12.460,      9,   50.006
   7.427,   7534,    9.280   12.460,      9,   50.000
   7.477,   7584,    9.280   12.720,      9,   50.006
   7.527,   7635,    9.280   13.250,      9,   50.004
   7.577,   7685,    9.280   13.780,      9,   50.007
   7.627,   7735,    9.280   14.300,      9,   50.001
   7.677,   7785,    9.280   14.570,      9,   50.008
   7.727,   7835,    9.280   14.770,      9,   50.009
   7.780,   7888,    9.280   14.570,      9,   53.394
   7.836,   7945,    9.280   14.240,      9,   55.988
   7.886,   7995,    9.280   13.780,      9,   50.000
   7.936,   8045,    9.280   13.450,      9,   50.003
   7.986,   8094,    9.280   13.180,      9,   50.006
   8.036,   8145,    9.280   13.050,      9,   50.005
   8.086,   8196,    9.280   13.180,      9,   50.002
   8.136,   8245,    9.280   13.450,      9,   50.001
   8.186,   8295,    9.280   13.710,      9,   50.000
   8.236,   8346,    9.280   14.110,      9,   50.005
   8.286,   8395,    9.280   14.300,      9,   50.001
   8.336,   8445,    9.280   14.370,      9,   50.007
   8.386,   8496,    9.280   14.370,      9,   50.006
   8.436,   8546,    9.280   14.240,      9,   50.009
   8.486,   8596,    9.280   14.040,      9,   50.006
   8.536,   8645,    9.280   13.780,      9,   50.009
   8.586,   8696,    9.380   13.580,      9,   50.007
   8.636,   8747,    9.380   13.510,      9,   50.009
   8.686,   8796,    9.960   13.510,      9,   50.010
   8.736,   8849,   11.520   13.710,     10,   50.009
   8.786,   8898,   13.280   13.780,     12,   50.008
   8.836,   8947,   14.550   14.240,     13,   50.001
   8.886,   8998,   15.430   15.030,     15,   50.024
   8.936,   9048,   16.110   16.410,     15,   50.002
   8.986,   9098,   16.800   18.720,     16,   50.005
   9.036,   9147,   16.990   21.690,     17,   50.001
   9.086,   9198,   16.990   25.050,     17,   50.008
   9.136,   9248,   16.990   28.340,     17,   50.002
   9.186,   9298,   16.990   31.110,     17,   50.001
   9.236,   9348,   16.890   32.960,     17,   50.006
   9.286,   9398,   16.890   33.620,     17,   50.000
   9.336,   9448,   16.890   33.220,     17,   50.002
   9.386,   9499,   16.990   31.710,     17,   50.006
   9.436,   9548,   16.890   29.530,     17,   50.010
   9.486,   9598,   16.890   26.960,     17,   50.008
   9.536,   9649,   16.890   24.650,     17,   50.004
   9.586,   9698,   16.890   22.940,     17,   50.004
   9.636,   9748,   16.890   22.020,     17,   50.011
   9.686,   9799,   16.890   22.210,     17,   50.009
   9.736,   9849,   16.990   23.270,     17,   50.009
   9.786,   9899,   16.890   25.110,     17,   50.007
   9.836,   9949,   16.890   27.220,     17,   50.001
   9.886,   9999,   16.890   29.140,     17,   50.006
   9.936,  10049,   17.090   30.650,     17,   50.007
   9.986,  10099,   16.890   31.380,     17,   50.004
  10.036,  10149,   16.890   31.180,     17,   50.008
  10.086,  10200,   16.890   30.390,     17,   50.000
  10.136,  10250,   16.890   28.870,     17,   50.011
  10.186,  10300,   16.990   27.220,     17,   50.007
  10.236,  10349,   16.890   25.580,     17,   50.000
  10.286,  10399,   16.890   24.320,     17,   50.010
  10.336,  10450,   16.890   23.600,     17,   50.004
  10.386,  10501,   16.890   23.730,     17,   50.003
  10.436,  10550,   16.890   24.320,     17,   50.006
  10.486,  10600,   16.890   25.440,     17,   50.010
  10.536,  10650,   16.890   26.760,     17,   50.004
  10.586,  10700,   16.890   28.080,     17,   50.007
  10.636,  10750,   16.890   29.070,     17,   50.001
  10.686,  10800,   16.890   29.400,     17,   50.008
  10.736,  10851,   16.890   29.140,     17,   50.001
  10.786,  10901,   16.800   28.340,     17,   50.010
  10.836,  10951,   16.210   27.420,     17,   50.002
  10.886,  11000,   13.480   26.500,     16,   50.005
  10.936,  11051,    8.300   25.910,     13,   50.006
  10.986,  11100,    6.840   25.380,      8,   50.006
  11.036,  11151,    6.540   24.390,      7,   50.006
  11.086,  11200,    5.960   22.280,      7,   50.004
  11.136,  11250,    5.470   18.790,      6,   50.000
  11.186,  11300,    4.790   14.240,      5,   50.006
  11.236,  11350,    3.710    9.290,      5,   50.010
  11.286,  11401,    2.640    4.610,      4,   50.001
  11.336,  11451,    0.000    0.920,      3,   50.006
  11.386,  11500,    0.000   -1.250,      0,   50.002
  11.436,  11551,    0.000   -1.850,      0,   50.011
  11.486,  11600,    0.000   -1.190,      0,   50.001
  11.539,  11654,    0.000    0.330,      0,   52.579
  11.606,  11721,    0.000    2.440,      0,   67.463
  11.656,  11771,    0.000    3.690,      0,   50.007
  11.706,  11821,    0.000    4.020,      0,   50.008
  11.756,  11872,    0.000    3.560,      0,   50.009
  11.806,  11921,    0.000    2.370,      0,   50.007
  11.856,  11971,    0.000    0.660,      0,   50.005
  11.906,  12021,    0.000   -0.990,      0,   50.007
  11.956,  12071,    0.000   -2.500,      0,   50.008
  12.006,  12122,    0.000   -3.300,      0,   50.008
  12.056,  12171,    0.000   -3.300,      0,   50.001
  12.106,  12222,    0.000   -2.570,      0,   50.009
  12.156,  12271,    0.000   -1.320,      0,   50.006
  12.206,  12322,    0.000    0.070,      0,   50.009
  12.256,  12372,    0.000    1.450,      0,   50.002
  12.306,  12422,    0.000    2.370,      0,   50.007
  12.356,  12473,    0.000    2.700,      0,   50.005
  12.406,  12522,    0.000    2.440,      0,   50.009
  12.457,  12572,    0.000    1.650,      0,   50.004
  12.507,  12622,    0.000    0.400,      0,   50.005
  12.557,  12673,    0.000   -0.730,      0,   50.009
  12.607,  12723,    0.000   -1.780,      0,   50.005
  12.657,  12773,    0.000   -2.310,      0,   50.005
