   0.030,   1603,   10.450    0.000,      0,   30.007
   1.579,   1638,    7.620    0.000,     10, 1549.218
   1.609,   1667,    7.710    0.000,      8,   30.004
   1.641,   1697,    7.620    0.070,      8,   31.828
   1.671,   1729,    7.620    0.260,      8,   30.001
   1.701,   1757,    7.620    0.590,      8,   30.007
   1.731,   1787,    7.710    1.190,      8,   30.004
   1.761,   1816,    7.710    2.240,      8,   30.003
   1.791,   1847,    7.620    3.560,      8,   30.007
   1.826,   1883,    7.620    5.600,      8,   35.068
   1.856,   1912,    7.710    7.650,      8,   30.013
   1.887,   1943,    7.620    9.820,      8,   30.838
   1.917,   1973,    7.620   12.000,      8,   30.003
   1.950,   2008,    7.620   14.300,      8,   33.014
   1.980,   2036,    7.620   15.890,      8,   30.000
   2.012,   2069,    7.710   17.270,      8,   31.554
   2.042,   2097,    7.620   18.060,      8,   30.003
   2.074,   2131,    7.620   18.330,      8,   32.835
   2.104,   2160,    7.620   18.060,      8,   30.003
   2.135,   2191,    7.620   17.400,      8,   30.863
   2.165,   2222,    7.620   16.350,      8,   30.008
   2.195,   2252,    7.710   15.100,      8,   30.005
   2.225,   2282,    7.620   13.510,      8,   30.005
   2.259,   2316,    7.620   11.870,      8,   33.789
   2.289,   2345,    7.620   10.420,      8,   30.004
   2.319,   2375,    7.620    9.230,      8,   30.010
   2.349,   2406,    7.710    8.240,      8,   30.012
   2.380,   2436,    7.620    7.650,      8,   30.420
   2.410,   2466,    7.620    7.450,      8,   30.003
   2.440,   2496,    7.620    7.710,      8,   30.012
   2.475,   2533,    7.710    8.500,      8,   35.491
   2.505,   2562,    7.620    9.490,      8,   30.008
   2.535,   2591,    7.620   10.680,      8,   30.002
   2.565,   2622,    7.620   12.000,      8,   30.009
   2.595,   2652,    7.620   13.320,      8,   30.007
   2.625,   2683,    7.710   14.630,      8,   30.013
   2.655,   2712,    7.620   15.690,      8,   30.006
   2.692,   2749,    7.620   16.680,      8,   36.671
   2.722,   2779,    7.620   16.940,      8,   30.003
   2.752,   2808,    7.620   16.940,      8,   30.002
   2.786,   2843,    7.620   16.410,      8,   34.054
   2.816,   2874,    7.710   15.690,      8,   30.005
   2.846,   2903,    7.620   14.770,      8,   30.471
   2.876,   2933,    7.620   13.710,      8,   30.008
   2.911,   2968,    7.620   12.260,      8,   34.978
   2.941,   3000,    7.620   11.140,      8,   30.017
   2.972,   3030,    7.620   10.090,      8,   30.624
   3.002,   3059,    7.620    9.290,      8,   30.006
   3.035,   3093,    7.620    8.770,      8,   33.525
   3.065,   3123,    7.620    8.570,      8,   30.010
   3.096,   3153,    7.620    8.770,      8,   30.456
   3.126,   3184,    7.710    9.230,      8,   30.005
   3.159,   3217,    7.620   10.020,      8,   33.006
   3.189,   3247,    7.620   10.880,      8,   30.005
   3.219,   3276,    7.620   11.930,      8,   30.001
   3.255,   3313,    7.620   13.250,      8,   36.017
   3.285,   3343,    7.710   14.110,      8,   30.007
   3.318,   3377,    7.620   15.100,      8,   33.122
   3.348,   3405,    7.620   15.620,      8,   30.002
   3.380,   3439,    7.620   15.890,      8,   32.144
   3.410,   3469,    7.620   15.890,      8,   30.009
   3.441,   3499,    7.620   15.560,      8,   30.513
   3.471,   3529,    7.620   15.100,      8,   30.002
   3.501,   3558,    7.620   14.300,      8,   30.001
   3.535,   3594,    7.620   13.320,      8,   33.948
   3.565,   3622,    7.620   12.460,      8,   30.005
   3.595,   3653,    7.620   11.600,      8,   30.002
   3.625,   3683,    7.710   10.810,      8,   30.005
   3.658,   3717,    7.620   10.150,      8,   33.429
   3.688,   3746,    7.620    9.760,      8,   30.007
   3.718,   3776,    7.620    9.560,      8,   30.008
   3.748,   3807,    7.620    9.620,      8,   30.014
   3.778,   3836,    7.710   10.020,      8,   30.007
   3.808,   3866,    7.710   10.550,      8,   30.003
   3.838,   3896,    7.620   11.140,      8,   30.003
   3.868,   3927,    7.620   11.870,      8,   30.000
   3.898,   3956,    7.620   12.660,      8,   30.000
   3.928,   3987,    7.620   13.320,      8,   30.007
   3.958,   4018,    7.710   14.040,      8,   30.000
   3.988,   4047,    7.620   14.570,      8,   30.032
   4.018,   4077,    7.620   14.830,      8,   30.002
   4.048,   4107,    7.620   14.900,      8,   30.007
   4.078,   4137,    7.620   14.830,      8,   30.011
   4.108,   4168,    7.620   14.500,      8,   30.010
   4.138,   4198,    7.620   14.040,      8,   30.006
   4.168,   4227,    7.620   13.510,      8,   30.003
   4.204,   4262,    7.620   12.720,      8,   35.272
   4.234,   4292,    7.620   12.130,      8,   30.011
   4.264,   4324,    7.620   11.470,      8,   30.019
   4.294,   4354,    7.620   11.070,      8,   30.001
   4.324,   4384,    7.710   10.680,      8,   30.011
   4.354,   4413,    7.620   10.420,      8,   30.012
   4.384,   4443,    7.620   10.420,      8,   30.003
   4.414,   4472,    7.620   10.550,      8,   30.011
   4.444,   4503,    7.620   10.810,      8,   30.007
   4.474,   4534,    7.710   11.210,      8,   30.005
   4.504,   4563,    7.710   11.670,      8,   30.011
   4.534,   4593,    7.620   12.260,      8,   30.003
   4.564,   4624,    7.620   12.790,      8,   30.724
   4.594,   4655,    7.620   13.320,      8,   30.011
   4.626,   4685,    7.620   13.780,      8,   31.648
   4.656,   4716,    7.710   14.040,      8,   30.003
   4.686,   4746,    7.710   14.240,      8,   30.005
   4.721,   4781,    7.620   14.240,      8,   34.780
   4.751,   4810,    7.620   14.040,      8,   30.004
   4.784,   4843,    7.620   13.710,      8,   32.947
   4.814,   4874,    7.620   13.320,      8,   30.001
   4.846,   4907,    7.620   12.790,      8,   32.625
   4.876,   4937,    7.620   12.390,      8,   30.035
   4.906,   4966,    7.620   12.000,      8,   30.012
   4.936,   4997,    7.620   11.600,      8,   30.010
   4.966,   5026,    7.620   11.400,      8,   30.009
   4.996,   5057,    7.620   11.210,      8,   30.002
   5.033,   5094,    7.710   11.210,      8,   36.675
   5.063,   5123,    7.620   11.340,      8,   30.005
   5.096,   5155,    7.620   11.600,      8,   32.689
   5.126,   5186,    7.620   11.930,      8,   30.003
   5.156,   5218,    7.620   12.260,      8,   30.135
   5.186,   5246,    7.620   12.660,      8,   30.010
   5.216,   5277,    7.810   12.990,      8,   30.014
   5.246,   5306,    7.620   13.320,      8,   30.004
   5.276,   5337,    7.620   13.510,      8,   30.003
   5.306,   5366,    7.620   13.710,      8,   30.010
   5.336,   5397,    7.620   13.710,      8,   30.009
   5.366,   5427,    7.710   13.710,      8,   30.006
   5.396,   5458,    7.810   13.510,      8,   30.027
   5.426,   5486,    7.620   13.250,      8,   30.002
   5.459,   5520,    7.620   12.990,      8,   33.096
   5.489,   5550,    7.620   12.720,      8,   30.006
   5.520,   5582,    7.620   12.390,      8,   31.241
   5.550,   5612,    7.620   12.190,      8,   30.009
   5.580,   5642,    7.710   12.000,      8,   30.004
   5.617,   5680,    7.620   11.870,      8,   37.030
   5.647,   5708,    7.620   11.870,      8,   30.005
   5.678,   5739,    7.620   11.930,      8,   30.471
   5.708,   5770,    7.620   12.130,      8,   30.012
   5.738,   5799,    7.710   12.260,      8,   30.003
   5.772,   5835,    7.620   12.520,      8,   34.396
   5.802,   5864,    7.620   12.720,      8,   30.009
   5.835,   5898,    7.620   12.990,      8,   32.920
   5.865,   5926,    7.620   13.180,      8,   30.004
   5.896,   5958,    7.710   13.250,      8,   30.839
   5.926,   5987,    7.710   13.250,      8,   30.009
   5.958,   6019,    7.620   13.250,      8,   31.598
   5.988,   6049,    7.620   13.180,      8,   30.011
   6.018,   6079,    7.620   12.990,      8,   30.004
   6.051,   6113,    7.620   12.790,      8,   33.062
   6.081,   6144,    7.710   12.660,      8,   30.002
   6.111,   6172,    7.620   12.460,      8,   30.006
   6.144,   6206,    7.620   12.260,      8,   33.016
   6.174,   6236,    7.620   12.190,      8,   30.004
   6.206,   6268,    7.620   12.130,      8,   32.286
   6.236,   6298,    7.620   12.130,      8,   30.001
   6.266,   6329,    7.620   12.190,      8,   30.006
   6.302,   6364,    7.620   12.260,      8,   35.487
   6.332,   6393,    7.620   12.390,      8,   30.010
   6.365,   6427,    7.620   12.520,      8,   32.972
   6.395,   6458,    7.620   12.660,      8,   30.011
   6.426,   6489,    7.710   12.720,      8,   30.985
   6.456,   6517,    7.620   12.790,      8,   30.002
   6.486,   6548,    7.620   12.920,      8,   30.002
   6.516,   6578,    7.620   12.920,      8,   30.008
   6.546,   6608,    7.620   12.790,      8,   30.012
   6.576,   6639,    7.620   12.790,      8,   30.013
   6.606,   6669,    7.710   12.720,      8,   30.010
   6.636,   6697,    7.620   12.660,      8,   30.006
   6.666,   6728,    7.620   12.520,      8,   30.004
   6.696,   6759,    7.620   12.460,      8,   30.000
   6.726,   6789,    7.620   12.390,      8,   30.013
   6.760,   6823,    7.620   12.390,      8,   34.659
   6.790,   6854,    7.810   12.390,      8,   30.013
   6.820,   6883,    7.620   12.390,      8,   30.004
   6.856,   6919,    7.620   12.460,      8,   35.757
   6.886,   6949,    7.620   12.520,      8,   30.011
   6.916,   6979,    7.620   12.520,      8,   30.008
   6.946,   7010,    7.620   12.660,      8,   30.005
   6.976,   7040,    7.620   12.720,      8,   30.014
   7.006,   7069,    7.620   12.720,      8,   30.006
   7.036,   7099,    7.620   12.720,      8,   30.002
   7.066,   7130,    7.620   12.720,      8,   30.006
   7.096,   7159,    7.620   12.720,      8,   30.008
   7.126,   7190,    7.620   12.660,      8,   30.009
   7.156,   7220,    7.620   12.660,      8,   30.000
   7.186,   7249,    7.620   12.520,      8,   30.005
   7.220,   7284,    7.620   12.520,      8,   33.656
   7.250,   7313,    7.620   12.520,      8,   30.010
   7.282,   7347,    7.710   12.520,      8,   32.239
   7.312,   7376,    7.710   12.520,      8,   30.006
   7.343,   7406,    7.620   12.520,      8,   30.663
   7.373,   7436,    7.620   12.520,      8,   30.010
   7.405,   7470,    7.620   12.660,      8,   32.136
   7.435,   7499,    7.620   12.660,      8,   30.004
   7.465,   7529,    7.620   12.720,      8,   30.009
   7.495,   7560,    7.710   12.720,      8,   30.012
   7.526,   7589,    7.620   12.720,      8,   30.669
   7.556,   7619,    7.620   12.660,      8,   30.011
   7.589,   7653,    7.620   12.660,      8,   33.229
   7.619,   7683,    7.620   12.660,      8,   30.007
   7.652,   7716,    7.620   12.660,      8,   33.085
   7.682,   7746,    7.620   12.520,      8,   30.010
   7.712,   7777,    7.620   12.520,      8,   30.556
   7.742,   7806,    7.620   12.520,      8,   30.009
   7.773,   7838,    7.620   12.520,      8,   30.825
   7.803,   7868,    7.620   12.520,      8,   30.004
   7.837,   7903,    7.710   12.520,      8,   34.133
   7.867,   7931,    7.620   12.660,      8,   30.002
   7.897,   7961,    7.620   12.660,      8,   30.005
   7.927,   7992,    7.620   12.660,      8,   30.004
   7.958,   8024,    7.620   12.660,      8,   30.866
   7.988,   8053,    7.620   12.660,      8,   30.008
   8.018,   8083,    7.710   12.660,      8,   30.008
   8.048,   8113,    7.620   12.660,      8,   30.006
   8.078,   8142,    7.620   12.660,      8,   30.002
   8.108,   8173,    7.620   12.660,      8,   30.006
   8.138,   8203,    7.620   12.660,      8,   30.007
   8.168,   8233,    7.620   12.660,      8,   30.001
   8.198,   8263,    7.710   12.660,      8,   30.001
   8.228,   8293,    7.710   12.660,      8,   30.006
   8.258,   8324,    7.620   12.660,      8,   30.009
   8.288,   8353,    7.620   12.660,      8,   30.002
   8.318,   8383,    7.620   12.660,      8,   30.010
   8.348,   8414,    7.620   12.660,      8,   30.008
   8.378,   8444,    7.710   12.660,      8,   30.003
   8.415,   8479,    7.620   12.660,      8,   36.155
   8.445,   8510,    7.620   12.660,      8,   30.007
   8.475,   8541,    7.620   12.660,      8,   30.011
   8.510,   8577,    7.620   12.660,      8,   35.939
   8.540,   8607,    7.620   12.660,      8,   30.008
   8.570,   8636,    7.710   12.660,      8,   30.010
   8.600,   8666,    7.620   12.660,      8,   30.005
   8.630,   8696,    7.620   12.660,      8,   30.005
   8.660,   8727,    7.620   12.660,      8,   30.003
   8.692,   8759,    7.620   12.660,      8,   31.421
   8.722,   8788,    7.710   12.660,      8,   30.015
   8.755,   8820,    7.620   12.660,      8,   33.037
   8.785,   8850,    7.620   12.660,      8,   30.003
   8.815,   8881,    7.710   12.660,      8,   30.008
   8.845,   8911,    7.620   12.660,      8,   30.000
   8.875,   8941,    7.620   12.720,      8,   30.000
   8.905,   8972,    7.710   12.660,      8,   30.013
   8.935,   9000,    7.620   12.660,      8,   30.007
   8.965,   9031,    7.620   12.660,      8,   30.008
   8.995,   9061,    7.620   12.660,      8,   30.011
   9.025,   9092,    7.620   12.660,      8,   30.002
   9.055,   9121,    7.620   12.660,      8,   30.001
   9.089,   9155,    7.710   12.660,      8,   33.960
   9.119,   9185,    7.710   12.660,      8,   30.004
   9.149,   9216,    7.620   12.660,      8,   30.011
   9.181,   9247,    7.620   12.660,      8,   32.405
   9.211,   9278,    7.620   12.660,      8,   30.003
   9.241,   9309,    7.710   12.660,      8,   30.022
   9.271,   9338,    7.810   12.660,      8,   30.004
   9.307,   9375,    7.620   12.660,      8,   35.471
   9.337,   9403,    7.620   12.660,      8,   30.008
   9.370,   9438,    7.620   12.660,      8,   33.192
   9.400,   9467,    7.620   12.660,      8,   30.009
   9.432,   9499,    7.710   12.660,      8,   32.068
   9.462,   9529,    7.620   12.660,      8,   30.011
   9.492,   9559,    7.620   12.660,      8,   30.011
   9.522,   9589,    7.620   12.660,      8,   30.000
   9.552,   9619,    7.620   12.660,      8,   30.007
   9.582,   9650,    7.620   12.660,      8,   30.009
   9.612,   9679,    7.710   12.660,      8,   30.031
   9.642,   9709,    7.620   12.660,      8,   30.018
   9.672,   9740,    7.620   12.660,      8,   30.019
   9.702,   9769,    7.620   12.660,      8,   30.010
   9.733,   9799,    7.620   12.660,      8,   30.225
   9.763,   9830,    7.620   12.660,      8,   30.000
   9.795,   9864,    7.710   12.660,      8,   32.562
   9.825,   9892,    7.620   12.660,      8,   30.009
   9.855,   9922,    7.620   12.660,      8,   30.021
   9.885,   9953,    7.620   12.660,      8,   30.003
   9.915,   9982,    7.620   12.660,      8,   30.005
   9.952,  10019,    7.710   12.660,      8,   36.930
   9.982,  10049,    7.620   12.660,      8,   30.006
  10.013,  10081,    7.620   12.660,      8,   30.626
