   0.050,   1603,   10.840,   -0.130,    0.000,   50.009
   1.654,   1796,    7.620,   -0.130,    0.000, 1603.694
   1.734,   1874,    7.620,   -0.130,    0.000,   80.078
   1.822,   1963,    7.620,   -0.130,    0.000,   88.511
   1.872,   2014,    7.620,   -0.130,    0.000,   50.009
   1.981,   2120,    7.620,    0.000,    0.000,  108.264
   2.036,   2177,    7.620,   -0.130,    0.000,   55.846
   2.086,   2226,    7.620,   -0.130,    0.000,   50.010
   2.136,   2276,    7.620,    0.000,    0.000,   50.011
   2.186,   2326,    7.620,    0.000,    0.000,   50.005
   2.236,   2376,    7.620,   -0.130,    0.000,   50.008
   2.286,   2425,    7.620,   -0.130,    0.000,   50.006
   2.338,   2479,    7.620,   -0.130,    0.000,   51.283
   2.388,   2527,    7.620,   -0.130,    0.000,   50.001
   2.438,   2578,    7.620,   -0.130,    0.000,   50.009
   2.488,   2628,    7.620,   -0.130,    0.000,   50.004
   2.538,   2677,    7.620,   -0.130,    0.000,   50.005
   2.588,   2728,    7.620,    0.000,    0.000,   50.011
   2.638,   2778,    7.620,    0.000,    0.000,   50.011
   2.688,   2828,    7.620,    0.000,    0.000,   50.007
   2.738,   2878,    7.620,   -0.130,    0.000,   50.001
   2.788,   2928,    7.620,   -0.130,    0.000,   50.002
   2.838,   2978,    7.620,    0.000,    0.000,   50.004
   2.888,   3028,    7.620,   -0.130,    0.000,   50.007
   2.938,   3078,    7.620,   -0.130,    0.000,   50.000
   2.988,   3129,    7.620,   -0.130,    0.000,   50.003
   3.038,   3179,    7.620,   -0.130,    0.000,   50.008
   3.088,   3228,    7.620,    0.000,    0.000,   50.001
   3.138,   3279,    7.620,   -0.130,    0.000,   50.000
   3.188,   3329,    7.620,   -0.130,    0.000,   50.013
   3.238,   3379,    7.620,   -0.130,    0.000,   50.004
   3.288,   3429,    7.620,   -0.130,    0.000,   50.007
   3.338,   3479,    7.620,   -0.130,    0.000,   50.005
   3.388,   3529,    7.620,   -0.130,    0.000,   50.005
   3.438,   3579,    7.620,    0.000,    0.000,   50.011
   3.488,   3630,    7.620,    0.000,    0.000,   50.002
   3.538,   3680,    7.620,   -0.130,    0.000,   50.007
   3.588,   3730,    7.620,   -0.130,    0.000,   50.004
   3.638,   3779,    7.620,   -0.130,    0.000,   50.002
   3.688,   3830,    7.620,   -0.130,    0.000,   50.005
   3.738,   3879,    7.620,   -0.130,    0.000,   50.014
   3.788,   3930,    7.620,   -0.130,    0.000,   50.006
   3.838,   3980,    7.620,    0.000,    0.000,   50.002
   3.888,   4030,    7.620,   -0.130,    0.000,   50.007
   3.938,   4080,    7.620,    0.000,    0.000,   50.011
   3.988,   4130,    7.620,   -0.130,    0.000,   50.007
   4.038,   4180,    7.620,   -0.130,    0.000,   50.001
   4.088,   4230,    7.620,   -0.130,    0.000,   50.003
   4.138,   4281,    7.620,   -0.130,    0.000,   50.004
   4.188,   4330,    7.620,   -0.130,    0.000,   50.003
   4.238,   4380,    7.620,   -0.130,    0.000,   50.008
   4.288,   4430,    7.620,   -0.130,    0.000,   50.000
   4.338,   4482,    7.620,   -0.130,    0.000,   50.015
   4.392,   4535,    7.620,   -0.130,    0.000,   54.360
   4.442,   4585,    7.620,    0.000,    0.000,   50.008
   4.492,   4636,    7.620,   -0.130,    0.000,   50.004
   4.542,   4685,    7.620,   -0.130,    0.000,   50.004
   4.592,   4736,    7.620,   -0.130,    0.000,   50.006
   4.649,   4792,    7.620,    0.000,    0.000,   56.529
   4.699,   4842,    7.620,   -0.130,    0.000,   50.010
   4.749,   4892,    7.620,   -0.130,    0.000,   50.023
   4.799,   4942,    7.620,    0.000,    0.000,   50.007
   4.849,   4992,    7.620,    0.000,    0.000,   50.010
   4.899,   5043,    7.620,   -0.130,    0.000,   50.004
   4.949,   5092,    7.620,   -0.130,    0.000,   50.002
   4.999,   5143,    7.620,   -0.130,    0.000,   50.005
   5.049,   5193,    7.620,    0.000,    0.000,   50.010
   5.099,   5242,    7.620,   -0.130,    0.000,   50.001
   5.149,   5294,    7.620,    0.000,    0.000,   50.008
   5.199,   5343,    7.620,    0.000,    0.000,   50.007
   5.249,   5393,    7.620,    0.000,    0.000,   50.010
   5.299,   5443,    7.620,   -0.130,    0.000,   50.005
   5.349,   5493,    7.620,   -0.130,    0.000,   50.010
   5.399,   5542,    7.620,    0.000,    0.000,   50.007
   5.449,   5594,    7.620,   -0.130,    0.000,   50.010
   5.499,   5644,    7.620,   -0.130,    0.000,   50.011
   5.549,   5694,    7.620,    0.000,    0.000,   50.015
   5.599,   5743,    7.620,   -0.130,    0.000,   50.008
   5.649,   5794,    7.620,   -0.130,    0.000,   50.021
   5.699,   5844,    7.620,   -0.130,    0.000,   50.009
   5.749,   5894,    7.620,    0.000,    0.000,   50.011
   5.799,   5944,    7.620,    0.000,    0.000,   50.008
   5.849,   5994,    7.620,   -0.130,    0.000,   50.051
   5.899,   6044,    7.620,   -0.130,    0.000,   50.006
   5.949,   6094,    7.620,    0.000,    0.000,   50.017
   6.000,   6146,    7.620,    0.000,    0.000,   50.970
   6.050,   6195,    7.620,   -0.130,    0.000,   50.014
   6.100,   6246,    7.620,   -0.130,    0.000,   50.013
   6.150,   6296,    7.620,    0.000,    0.000,   50.001
   6.200,   6346,    7.620,    0.000,    0.000,   50.005
   6.250,   6396,    7.620,   -0.130,    0.000,   50.010
   6.300,   6446,    7.620,   -0.130,    0.000,   50.010
   6.350,   6497,    7.710,   -0.130,    0.000,   50.011
   6.400,   6546,    7.620,    0.000,    0.000,   50.001
   6.450,   6596,    7.620,   -0.130,    0.000,   50.011
   6.500,   6646,    7.620,    0.000,    0.000,   50.010
   6.550,   6696,    7.620,   -0.130,    0.000,   50.006
   6.600,   6746,    7.620,   -0.130,    0.000,   50.002
   6.650,   6797,    7.620,   -0.130,    0.000,   50.001
   6.700,   6846,    7.620,   -0.130,    0.000,   50.005
   6.750,   6896,    7.620,   -0.130,    0.000,   50.007
   6.800,   6947,    7.620,    0.000,    0.000,   50.010
   6.850,   6996,    7.620,   -0.130,    0.000,   50.007
   6.900,   7047,    7.620,   -0.130,    0.000,   50.010
   6.950,   7097,    7.620,   -0.130,    0.000,   50.008
   7.000,   7147,    7.620,   -0.130,    0.000,   50.004
   7.050,   7196,    7.620,    0.000,    0.000,   50.003
   7.100,   7247,    7.620,   -0.130,    0.000,   50.008
   7.150,   7297,    7.620,    0.000,    0.000,   50.011
   7.200,   7348,    7.620,   -0.130,    0.000,   50.003
   7.250,   7398,    7.620,   -0.130,    0.000,   50.010
   7.300,   7447,    7.620,   -0.130,    0.000,   50.008
   7.350,   7498,    7.620,    0.000,    0.000,   50.008
   7.400,   7547,    7.620,    0.000,    0.000,   50.007
   7.450,   7598,    7.620,    0.000,    0.000,   50.004
   7.500,   7648,    7.620,   -0.130,    0.000,   50.011
   7.550,   7698,    7.620,    0.000,    0.000,   50.014
   7.600,   7748,    7.620,   -0.130,    0.000,   50.008
   7.650,   7798,    7.620,    0.000,    0.000,   50.021
   7.700,   7847,    7.620,   -0.130,    0.000,   50.008
   7.750,   7899,    7.620,   -0.130,    0.000,   50.005
   7.800,   7949,    7.620,   -0.130,    0.000,   50.008
   7.850,   7998,    7.620,   -0.130,    0.000,   50.002
   7.900,   8049,    7.620,   -0.130,    0.000,   50.008
   7.952,   8100,    7.620,    0.000,    0.000,   52.014
   8.006,   8156,    7.620,   -0.130,    0.000,   53.838
   8.056,   8205,    7.620,   -0.130,    0.000,   50.010
   8.106,   8255,    7.620,   -0.130,    0.000,   50.006
   8.156,   8304,    7.620,   -0.130,    0.000,   50.007
   8.206,   8355,    7.620,   -0.130,    0.000,   50.001
   8.256,   8404,    7.620,    0.000,    0.000,   50.011
   8.306,   8455,    7.620,    0.000,    0.000,   50.001
   8.356,   8505,    7.620,    0.000,    0.000,   50.011
   8.406,   8555,    7.620,   -0.130,    0.000,   50.008
   8.456,   8605,    7.620,   -0.130,    0.000,   50.005
   8.506,   8655,    7.620,   -0.130,    0.000,   50.009
