   0.050,   1603,    7.710,   -0.130,    0.000,   50.010
   1.643,   1793,    4.980,    0.000,    0.000, 1593.001
   1.714,   1862,    4.980,    0.000,    0.000,   70.614
   1.774,   1921,    4.980,    0.000,    0.000,   59.955
   1.826,   1975,    4.980,    0.000,    0.000,   52.662
   1.924,   2071,    4.980,    0.000,    0.000,   97.523
   1.974,   2120,    4.980,    0.000,    0.000,   50.010
   2.025,   2171,    4.980,    0.000,    0.000,   50.739
   2.077,   2224,    4.980,    0.000,    0.000,   52.186
   2.127,   2274,    4.980,    0.000,    0.000,   50.000
   2.179,   2326,    4.980,    0.000,    0.000,   52.179
   2.229,   2376,    4.980,    0.000,    0.000,   50.000
   2.279,   2425,    4.980,    0.000,    0.000,   50.004
   2.329,   2477,    4.980,    0.000,    0.000,   50.004
   2.379,   2526,    4.980,    0.000,    0.000,   50.008
   2.429,   2577,    4.980,    0.000,    0.000,   50.011
   2.479,   2626,    4.980,    0.000,    0.000,   50.003
   2.529,   2676,    4.980,    0.000,    0.000,   50.010
   2.579,   2726,    4.980,    0.000,    0.000,   50.010
   2.629,   2777,    4.980,    0.000,    0.000,   50.002
   2.679,   2827,    4.980,    0.000,    0.000,   50.010
   2.729,   2877,    4.980,    0.000,    0.000,   50.012
   2.779,   2926,    4.980,    0.000,    0.000,   50.004
   2.829,   2978,    4.980,    0.000,    0.000,   50.004
   2.886,   3034,    4.980,    0.000,    0.000,   56.881
   2.936,   3084,    4.980,    0.000,    0.000,   50.005
   2.986,   3134,    4.980,    0.000,    0.000,   50.003
   3.036,   3184,    4.980,    0.000,    0.000,   50.007
   3.086,   3233,    4.980,    0.000,    0.000,   50.005
   3.136,   3284,    4.980,    0.000,    0.000,   50.009
   3.186,   3335,    4.980,    0.000,    0.000,   50.010
   3.236,   3385,    4.980,    0.000,    0.000,   50.011
   3.286,   3435,    4.980,    0.000,    0.000,   50.002
   3.336,   3484,    4.980,    0.000,    0.000,   50.010
   3.386,   3535,    4.980,    0.000,    0.000,   50.004
   3.436,   3585,    4.980,    0.000,    0.000,   50.004
   3.486,   3635,    4.980,    0.000,    0.000,   50.010
   3.536,   3685,    4.980,    0.000,    0.000,   50.001
   3.586,   3735,    4.980,    0.000,    0.000,   50.008
   3.636,   3785,    4.980,    0.000,    0.000,   50.001
   3.686,   3835,    4.980,    0.000,    0.000,   50.009
   3.736,   3885,    4.980,    0.000,    0.000,   50.003
   3.786,   3936,    4.980,    0.000,    0.000,   50.011
   3.836,   3985,    4.980,    0.000,    0.000,   50.002
   3.886,   4036,    4.980,    0.000,    0.000,   50.001
   3.936,   4085,    4.980,    0.000,    0.000,   50.002
   3.986,   4135,    4.980,    0.000,    0.000,   50.000
   4.036,   4186,    4.980,    0.000,    0.000,   50.003
   4.086,   4236,    4.980,    0.000,    0.000,   50.003
   4.136,   4285,    4.980,    0.000,    0.000,   50.003
   4.186,   4336,    4.980,    0.000,    0.000,   50.002
   4.236,   4385,    4.980,    0.000,    0.000,   50.002
   4.286,   4436,    4.980,    0.000,    0.000,   50.007
   4.336,   4486,    4.980,    0.000,    0.000,   50.000
   4.386,   4536,    4.980,    0.000,    0.000,   50.004
   4.436,   4587,    4.980,    0.000,    0.000,   50.008
   4.486,   4636,    4.980,    0.000,    0.000,   50.005
   4.536,   4687,    4.980,    0.000,    0.000,   50.002
   4.586,   4737,    4.980,    0.000,    0.000,   50.003
   4.636,   4787,    4.980,    0.000,    0.000,   50.006
   4.686,   4837,    4.980,    0.000,    0.000,   50.002
   4.736,   4887,    4.980,    0.000,    0.000,   50.007
   4.786,   4936,    4.980,    0.000,    0.000,   50.000
   4.836,   4987,    4.980,    0.000,    0.000,   50.003
   4.886,   5037,    4.980,    0.000,    0.000,   50.010
   4.936,   5088,    4.980,   -0.130,    0.000,   50.001
   4.986,   5137,    4.980,   -0.130,    0.000,   50.010
   5.036,   5187,    4.980,   -0.130,    0.000,   50.010
