   0.050,   1603,   10.840    0.000,      0,   50.008
   2.578,   3033,    7.620    0.000, 1.084000e+01, 2527.761
   2.687,   3140,    7.620    0.590, 7.620000e+00,  109.249
   2.737,   3189,    7.710    2.180, 7.620000e+00,   50.010
   2.787,   3240,    7.620    5.080, 7.710000e+00,   50.006
   2.848,   3300,    7.620    9.290, 7.620000e+00,   60.795
   2.898,   3349,    7.620   12.990, 7.620000e+00,   50.002
   2.948,   3399,    7.620   15.950, 7.620000e+00,   50.001
   2.998,   3449,    7.620   17.670, 7.620000e+00,   50.007
   3.048,   3499,    7.620   17.800, 7.620000e+00,   50.008
   3.098,   3549,    7.620   16.680, 7.620000e+00,   50.001
   3.148,   3599,    7.620   14.630, 7.620000e+00,   50.000
   3.198,   3650,    7.620   12.000, 7.620000e+00,   50.003
   3.248,   3699,    7.620    9.490, 7.620000e+00,   50.004
   3.298,   3749,    7.620    7.450, 7.620000e+00,   50.000
   3.348,   3799,    7.620    6.460, 7.620000e+00,   50.002
   3.398,   3850,    7.620    6.720, 7.620000e+00,   50.001
   3.448,   3900,    7.620    7.980, 7.620000e+00,   50.004
   3.498,   3949,    7.620   10.090, 7.620000e+00,   50.008
   3.548,   3999,    7.620   12.390, 7.620000e+00,   50.003
   3.598,   4050,    7.620   14.500, 7.620000e+00,   50.006
   3.648,   4100,    7.620   15.890, 7.620000e+00,   50.008
   3.698,   4150,    7.620   16.220, 7.620000e+00,   50.002
   3.748,   4200,    7.620   15.620, 7.620000e+00,   50.006
   3.798,   4250,    7.620   14.240, 7.620000e+00,   50.006
   3.848,   4300,    7.620   12.260, 7.620000e+00,   50.007
   3.898,   4350,    7.620   10.420, 7.620000e+00,   50.002
   3.948,   4400,    7.620    8.960, 7.620000e+00,   50.009
   3.998,   4450,    7.620    8.040, 7.620000e+00,   50.004
   4.048,   4501,    7.620    8.170, 7.620000e+00,   50.000
   4.098,   4550,    7.620    8.960, 7.620000e+00,   50.011
   4.148,   4600,    7.620   10.350, 7.620000e+00,   50.002
   4.198,   4652,    7.620   12.000, 7.620000e+00,   50.005
   4.248,   4701,    7.620   13.510, 7.620000e+00,   50.009
   4.298,   4751,    7.620   14.570, 7.620000e+00,   50.002
